110,1,3,2,5,5,,
110,3,7,3,5,5,,
110,4,68,5,5,5,,
110,4,12,6,5,5,,
110,4,22,7,5,5,,
110,4,52,8,5,5,,
110,5,1,9,5,5,,
110,9,14,11,5,5,,
110,10,14,12,5,5,,
110,11,4,13,5,5,,
105,1,22,1,5,5,,
105,1,2,3,5,5,,
105,3,19,4,5,5,,
105,3,11,5,5,5,,
105,4,62,6,5,5,,
105,4,61,7,5,5,,
105,4,6,9,5,5,,
105,4,14,10,5,5,,
105,5,3,11,5,5,,
105,6,4,12,5,5,,
105,10,53,14,5,5,,
105,11,52,15,5,5,,
99,1,34,1,5,5,,
99,1,38,2,5,5,,
99,1,28,3,5,5,,
99,1,54,5,5,5,,
99,1,65,6,5,5,,
99,1,57,7,5,5,,
99,1,51,8,5,5,,
99,3,34,9,5,5,,
99,4,43,11,5,5,,
99,4,57,12,5,5,,
99,5,31,13,5,5,,
99,6,38,14,5,5,,
99,9,47,15,5,5,,
99,11,28,17,5,5,,
92,1,55,1,5,5,,
92,1,46,2,5,5,,
92,1,57,3,5,5,,
92,3,50,4,5,5,,
92,3,47,5,5,5,,
92,4,54,6,5,5,,
92,4,38,7,5,5,,
92,4,32,8,5,5,,
92,4,31,9,5,5,,
92,4,41,10,5,5,,
92,5,34,11,5,5,,
92,6,57,12,5,5,,
92,9,47,13,5,5,,
92,10,56,14,5,5,,
71,1,19,1,5,5,,
71,1,19,2,5,5,,
71,1,19,3,5,5,,
71,3,3,4,5,5,,
71,3,3,5,5,5,,
71,3,3,6,5,5,,
71,3,3,7,5,5,,
71,9,8,8,5,5,,
71,6,9,9,5,5,,
71,4,22,10,5,5,,
71,4,5,11,5,5,,
71,3,12,12,5,5,,
71,1,13,13,5,5,,
71,4,14,14,5,5,,
71,9,8,15,5,5,,
71,10,8,16,5,5,,
71,11,2,17,5,5,,
71,5,4,18,5,5,,
71,3,5,19,5,5,,
67,1,40,1,5,5,,
67,1,40,2,5,5,,
67,1,40,3,5,5,,
67,1,40,4,5,5,,
67,1,40,5,5,5,,
67,1,40,6,5,5,,
67,1,40,7,5,5,,
67,1,40,8,5,5,,
67,1,40,9,5,5,,
67,1,40,10,5,5,,
67,1,40,11,5,5,,
61,6,42,1,5,5,,
61,3,42,2,5,5,,
50,4,12,1,5,5,,
50,4,14,2,5,5,,
50,3,17,3,5,5,,
50,4,5,4,5,5,,
50,4,19,5,5,5,,
46,4,42,1,5,5,,
38,1,34,1,5,5,,
36,3,34,1,5,5,,
36,3,34,2,5,5,,
36,3,34,3,5,5,,
29,9,40,1,5,5,,
26,4,9,1,5,5,,
26,4,14,2,5,5,,
25,4,5,1,5,5,,
25,4,14,2,5,5,,
25,10,19,3,5,5,,
20,1,34,1,5,5,,
19,1,34,1,5,5,,
13,4,9,1,5,5,,
7,1,27,1,5,5,,
7,1,27,2,5,5,,
7,1,27,3,5,5,,
7,1,27,4,5,5,,
7,1,27,5,5,5,,
7,1,27,6,5,5,,
7,1,27,7,5,5,,
7,1,27,8,5,5,,
7,1,27,9,5,5,,
7,1,27,10,5,5,,
6,10,27,1,5,5,,
6,4,27,2,5,5,,
6,9,27,3,5,5,,
6,4,27,4,5,5,,
6,9,27,5,5,5,,
6,4,27,6,5,5,,
6,9,27,7,5,5,,
6,5,27,8,5,5,,
6,11,27,9,5,5,,
6,9,27,10,5,5,,
6,5,27,11,5,5,,
6,3,27,12,5,5,,
6,6,27,13,5,5,,
6,6,27,14,5,5,,
6,3,27,15,5,5,,
6,4,27,16,5,5,,
6,3,27,17,5,5,,
6,5,27,18,5,5,,
3,1,50,1,5,5,,
3,1,50,2,5,5,,
3,1,50,3,5,5,,
3,1,50,4,5,5,,
3,1,50,5,5,5,,
3,1,50,6,5,5,,
3,1,50,7,5,5,,
3,1,50,8,5,5,,
3,1,50,9,5,5,,
3,1,50,10,5,5,,
3,1,50,11,5,5,,
2,1,50,1,5,5,,
2,1,50,2,5,5,,
2,1,50,3,5,5,,
2,1,50,4,5,5,,
2,1,50,5,5,5,,
2,1,50,6,5,5,,
2,1,50,7,5,5,,
2,1,50,8,5,5,,
2,1,50,9,5,5,,
2,1,50,10,5,5,,
2,1,50,11,5,5,,
2,1,50,12,5,5,,
104,1,38,1,5,5,,
104,3,34,2,5,5,,
104,4,57,3,5,5,,
104,4,41,4,5,5,,
104,4,66,5,5,5,,
104,4,28,6,5,5,,
104,11,65,7,5,5,,
91,3,14,1,5,5,,
91,9,1,2,5,5,,
91,6,58,3,5,5,,
91,4,8,4,5,5,,
91,4,19,5,5,5,,
91,3,2,6,5,5,,
91,1,7,7,5,5,,
91,1,52,8,5,5,,
91,1,61,9,5,5,,
91,4,11,10,5,5,,
91,4,10,11,5,5,,
91,4,16,12,5,5,,
91,5,5,13,5,5,,
91,11,53,14,5,5,,
80,3,25,2,5,5,,
80,4,28,3,5,5,,
80,4,31,4,5,5,,
80,11,31,5,5,5,,
80,9,32,7,5,5,,
80,6,34,8,5,5,,
80,4,38,9,5,5,,
80,3,38,10,5,5,,
80,5,41,11,5,5,,
80,1,43,13,5,5,,
80,1,51,14,5,5,,
77,3,34,1,5,5,,
77,9,38,2,5,5,,
77,3,23,3,5,5,,
77,1,40,5,5,5,,
77,4,34,6,5,5,,
77,4,50,7,5,5,,
77,6,38,8,5,5,,
77,4,46,9,5,5,,
77,11,28,11,5,5,,
77,5,31,12,5,5,,
74,7,34,1,5,5,,
74,1,34,2,5,5,,
70,1,42,1,5,5,,
70,1,42,2,5,5,,
70,1,42,3,5,5,,
70,1,42,4,5,5,,
70,1,42,5,5,5,,
70,1,42,7,5,5,,
70,1,42,8,5,5,,
70,1,42,9,5,5,,
70,1,42,10,5,5,,
63,10,40,1,5,5,,
63,5,40,3,5,5,,
63,3,43,4,5,5,,
56,3,40,1,5,5,,
56,3,40,2,5,5,,
56,3,40,3,5,5,,
51,1,40,2,5,5,,
35,4,5,1,5,5,,
35,4,17,2,5,5,,
35,10,13,3,5,5,,
35,11,19,4,5,5,,
23,3,5,1,5,5,,
23,4,10,2,5,5,,
23,11,9,3,5,5,,
100,1,64,1,5,5,,
100,1,58,2,5,5,,
100,1,17,3,5,5,,
100,3,52,4,5,5,,
100,3,60,5,5,5,,
100,4,53,6,5,5,,
100,4,7,7,5,5,,
100,4,1,8,5,5,,
100,4,5,9,5,5,,
100,4,62,10,5,5,,
100,5,2,11,5,5,,
100,6,3,12,5,5,,
100,9,4,13,5,5,,
100,10,61,14,5,5,,
100,11,11,15,5,5,,
95,6,17,1,5,5,,
95,3,1,2,5,5,,
95,5,16,3,5,5,,
94,1,42,1,5,5,,
94,1,43,2,5,5,,
94,1,51,3,5,5,,
94,3,34,4,5,5,,
94,3,28,5,5,5,,
94,4,31,6,5,5,,
94,4,34,7,5,5,,
94,4,57,8,5,5,,
94,4,56,9,5,5,,
94,4,47,10,5,5,,
94,5,38,11,5,5,,
94,6,39,12,5,5,,
94,9,57,13,5,5,,
94,10,41,14,5,5,,
84,3,7,1,5,5,,
84,9,58,2,5,5,,
84,6,4,3,5,5,,
84,4,14,4,5,5,,
84,3,6,5,5,5,,
84,1,11,6,5,5,,
84,1,18,7,5,5,,
84,1,6,8,5,5,,
84,4,5,9,5,5,,
84,4,12,10,5,5,,
84,4,53,11,5,5,,
84,5,12,12,5,5,,
84,11,6,13,5,5,,
82,3,16,1,5,5,,
82,3,11,2,5,5,,
82,1,53,3,5,5,,
82,1,4,4,5,5,,
82,1,7,5,5,5,,
82,4,2,6,5,5,,
82,4,52,7,5,5,,
82,4,3,8,5,5,,
82,9,1,9,5,5,,
82,6,19,10,5,5,,
82,11,12,11,5,5,,
82,5,14,12,5,5,,
59,9,38,1,5,5,,
59,1,41,2,5,5,,
53,3,47,1,5,5,,
53,3,47,2,5,5,,
53,3,47,3,5,5,,
24,1,50,1,5,5,,
24,1,50,2,5,5,,
24,1,50,3,5,5,,
24,1,50,4,5,5,,
24,1,50,5,5,5,,
24,1,50,6,5,5,,
24,1,50,7,5,5,,
24,1,50,8,5,5,,
24,1,50,9,5,5,,
11,1,50,1,5,5,,
11,1,50,2,5,5,,
11,1,50,3,5,5,,
11,1,50,4,5,5,,
11,1,50,5,5,5,,
11,1,50,6,5,5,,
11,1,50,7,5,5,,
11,1,50,8,5,5,,
11,1,50,9,5,5,,
11,1,50,10,5,5,,
9,4,40,1,5,5,,
9,9,40,2,5,5,,
9,4,40,3,5,5,,
9,9,40,4,5,5,,
9,4,40,5,5,5,,
9,9,40,6,5,5,,
9,5,40,7,5,5,,
9,5,40,8,5,5,,
9,6,40,9,5,5,,
5,1,19,1,5,5,,
106,1,67,1,5,5,,
106,1,66,2,5,5,,
106,3,34,3,5,5,,
106,3,38,4,5,5,,
106,4,28,5,5,5,,
106,4,34,6,5,5,,
106,4,41,7,5,5,,
106,4,38,8,5,5,,
106,6,28,9,5,5,,
96,1,2,1,5,5,,
96,3,5,2,5,5,,
96,3,58,3,5,5,,
96,4,6,4,5,5,,
96,4,5,5,5,5,,
96,4,61,6,5,5,,
96,4,3,7,5,5,,
96,4,62,8,5,5,,
96,5,11,9,5,5,,
96,6,1,10,5,5,,
96,9,60,11,5,5,,
96,10,6,12,5,5,,
96,1,10,13,5,5,,
96,1,17,14,5,5,,
89,1,38,1,5,5,,
89,1,28,2,5,5,,
89,1,56,3,5,5,,
89,3,39,4,5,5,,
89,4,51,5,5,5,,
89,4,54,6,5,5,,
89,4,47,7,5,5,,
89,4,43,8,5,5,,
89,5,50,9,5,5,,
89,6,32,10,5,5,,
89,9,54,11,5,5,,
89,10,57,12,5,5,,
89,11,55,13,5,5,,
87,1,31,1,5,5,,
87,1,42,2,5,5,,
87,1,54,3,5,5,,
87,3,38,5,5,5,,
87,4,34,6,5,5,,
87,4,32,7,5,5,,
87,4,46,8,5,5,,
87,6,23,10,5,5,,
87,11,47,11,5,5,,
83,1,40,1,5,5,,
83,1,41,2,5,5,,
83,1,47,3,5,5,,
83,3,32,5,5,5,,
83,4,56,6,5,5,,
83,4,43,7,5,5,,
83,4,54,8,5,5,,
83,4,40,9,5,5,,
83,5,39,11,5,5,,
83,6,47,12,5,5,,
83,9,46,13,5,5,,
83,10,46,14,5,5,,
83,11,47,15,5,5,,
73,1,31,2,5,5,,
73,1,31,3,5,5,,
73,1,31,4,5,5,,
73,1,31,5,5,5,,
73,1,31,6,5,5,,
73,1,31,8,5,5,,
73,1,31,9,5,5,,
73,1,31,10,5,5,,
73,10,31,11,5,5,,
73,4,31,12,5,5,,
73,4,31,14,5,5,,
73,9,31,15,5,5,,
73,4,31,16,5,5,,
73,9,31,17,5,5,,
73,11,31,19,5,5,,
73,9,31,20,5,5,,
73,5,31,21,5,5,,
73,3,31,22,5,5,,
73,6,31,23,5,5,,
73,6,31,24,5,5,,
73,3,31,25,5,5,,
73,4,31,26,5,5,,
73,3,31,27,5,5,,
73,5,31,28,5,5,,
65,3,1,1,5,5,,
64,6,5,1,5,5,,
64,4,3,2,5,5,,
64,4,16,3,5,5,,
64,1,17,4,5,5,,
64,11,19,5,5,5,,
47,4,8,1,5,5,,
47,4,3,2,5,5,,
47,4,7,3,5,5,,
47,4,14,4,5,5,,
47,4,5,5,5,5,,
47,10,19,6,5,5,,
47,11,9,7,5,5,,
45,5,38,1,5,5,,
44,3,6,1,5,5,,
37,1,34,1,5,5,,
33,6,34,1,5,5,,
32,11,40,1,5,5,,
28,4,9,1,5,5,,
28,4,4,2,5,5,,
28,4,17,3,5,5,,
28,10,5,4,5,5,,
28,3,5,5,5,5,,
28,6,6,6,5,5,,
12,4,5,1,5,5,,
12,10,14,2,5,5,,
10,1,1,1,5,5,,
10,1,1,2,5,5,,
10,1,1,3,5,5,,
10,1,1,4,5,5,,
10,1,1,5,5,5,,
10,1,1,6,5,5,,
10,1,1,7,5,5,,
10,1,1,8,5,5,,
10,1,1,9,5,5,,
10,1,1,10,5,5,,
86,3,2,1,5,5,,
86,9,53,2,5,5,,
86,6,7,3,5,5,,
86,4,11,4,5,5,,
86,4,6,5,5,5,,
86,3,1,6,5,5,,
86,1,12,7,5,5,,
86,1,19,8,5,5,,
86,1,5,9,5,5,,
86,4,14,10,5,5,,
86,4,4,11,5,5,,
86,4,8,12,5,5,,
86,5,3,13,5,5,,
86,11,16,14,5,5,,
78,1,14,1,5,5,,
78,4,2,2,5,5,,
78,4,12,3,5,5,,
78,4,18,4,5,5,,
78,5,10,5,5,5,,
78,11,53,6,5,5,,
78,3,19,7,5,5,,
78,9,22,8,5,5,,
78,6,6,9,5,5,,
78,4,8,10,5,5,,
78,4,52,11,5,5,,
78,3,4,12,5,5,,
78,1,11,13,5,5,,
78,1,16,14,5,5,,
66,11,36,1,5,5,,
66,10,42,2,5,5,,
66,9,42,3,5,5,,
66,4,43,4,5,5,,
66,4,43,5,5,5,,
66,1,23,6,5,5,,
66,6,36,7,5,5,,
66,6,38,8,5,5,,
66,6,41,9,5,5,,
66,3,38,10,5,5,,
62,6,17,1,5,5,,
62,4,18,2,5,5,,
62,4,3,3,5,5,,
62,4,12,4,5,5,,
62,10,5,5,5,5,,
62,1,3,6,5,5,,
15,1,34,1,5,5,,
1,1,17,1,5,5,,
109,1,27,1,5,5,,
109,3,50,2,5,5,,
109,3,67,3,5,5,,
109,4,40,4,5,5,,
109,4,43,5,5,5,,
109,4,28,6,5,5,,
109,5,38,7,5,5,,
109,6,66,8,5,5,,
109,9,43,9,5,5,,
109,10,43,10,5,5,,
109,11,69,11,5,5,,
107,1,41,1,5,5,,
107,1,50,2,5,5,,
107,3,39,3,5,5,,
107,3,47,4,5,5,,
107,4,67,5,5,5,,
107,4,38,6,5,5,,
107,4,70,7,5,5,,
107,4,38,8,5,5,,
107,5,57,9,5,5,,
107,6,47,10,5,5,,
107,9,47,11,5,5,,
107,10,65,12,5,5,,
107,11,43,13,5,5,,
97,1,42,1,5,5,,
97,1,47,2,5,5,,
97,3,46,3,5,5,,
97,4,38,4,5,5,,
97,4,41,5,5,5,,
97,4,34,6,5,5,,
97,4,42,7,5,5,,
97,5,28,8,5,5,,
97,6,57,9,5,5,,
97,9,51,10,5,5,,
97,10,51,11,5,5,,
97,11,63,12,5,5,,
93,1,53,1,5,5,,
93,1,16,2,5,5,,
93,1,62,3,5,5,,
93,3,8,4,5,5,,
93,3,3,5,5,5,,
93,4,58,6,5,5,,
93,4,1,7,5,5,,
93,4,60,8,5,5,,
93,4,6,9,5,5,,
93,4,2,10,5,5,,
93,5,19,11,5,5,,
93,6,12,12,5,5,,
93,9,52,13,5,5,,
93,11,61,15,5,5,,
88,3,4,1,5,5,,
88,9,6,2,5,5,,
88,6,52,3,5,5,,
88,4,8,4,5,5,,
88,3,53,6,5,5,,
88,1,8,7,5,5,,
88,1,60,8,5,5,,
88,1,3,9,5,5,,
88,4,5,11,5,5,,
88,4,19,12,5,5,,
88,4,6,13,5,5,,
88,4,2,14,5,5,,
88,5,16,15,5,5,,
85,1,54,1,5,5,,
85,1,39,2,5,5,,
85,1,51,3,5,5,,
85,3,31,4,5,5,,
85,3,50,5,5,5,,
85,4,38,7,5,5,,
85,4,55,8,5,5,,
85,4,46,9,5,5,,
85,4,42,10,5,5,,
85,6,34,12,5,5,,
85,9,28,13,5,5,,
75,1,38,1,5,5,,
75,1,38,2,5,5,,
75,1,38,3,5,5,,
75,1,38,5,5,5,,
75,1,38,6,5,5,,
75,1,38,7,5,5,,
75,1,38,8,5,5,,
75,3,39,9,5,5,,
75,11,41,11,5,5,,
75,6,46,12,5,5,,
75,1,47,13,5,5,,
75,1,47,14,5,5,,
75,1,47,15,5,5,,
75,1,47,17,5,5,,
75,1,47,18,5,5,,
75,1,47,19,5,5,,
75,1,47,20,5,5,,
75,1,47,21,5,5,,
75,1,47,22,5,5,,
75,4,23,23,5,5,,
75,5,47,24,5,5,,
75,4,25,25,5,5,,
75,5,47,26,5,5,,
75,5,47,27,5,5,,
75,10,34,28,5,5,,
75,9,34,29,5,5,,
72,10,36,1,5,5,,
72,9,36,2,5,5,,
72,4,38,3,5,5,,
72,4,38,4,5,5,,
72,6,43,5,5,5,,
72,9,46,6,5,5,,
72,11,38,7,5,5,,
72,10,38,8,5,5,,
40,4,19,1,5,5,,
40,4,14,2,5,5,,
40,9,6,3,5,5,,
27,3,5,1,5,5,,
17,1,34,1,5,5,,
16,1,34,1,5,5,,
108,1,68,1,5,5,,
108,1,61,2,5,5,,
108,1,7,3,5,5,,
108,3,12,4,5,5,,
108,3,17,5,5,5,,
108,4,1,6,5,5,,
108,4,60,7,5,5,,
108,4,19,8,5,5,,
108,4,3,9,5,5,,
108,4,52,10,5,5,,
108,5,6,11,5,5,,
108,6,62,12,5,5,,
108,9,22,13,5,5,,
108,10,14,14,5,5,,
108,11,58,15,5,5,,
102,1,6,1,5,5,,
102,1,1,2,5,5,,
102,3,17,3,5,5,,
102,3,62,4,5,5,,
102,4,58,5,5,5,,
102,4,52,6,5,5,,
102,4,22,7,5,5,,
102,5,4,8,5,5,,
102,6,14,9,5,5,,
102,9,68,10,5,5,,
102,10,60,11,5,5,,
102,11,3,12,5,5,,
98,1,60,1,5,5,,
98,1,52,2,5,5,,
98,1,62,3,5,5,,
98,1,6,4,5,5,,
98,1,3,5,5,5,,
98,1,19,6,5,5,,
98,1,2,7,5,5,,
98,1,1,8,5,5,,
98,1,11,9,5,5,,
98,1,5,10,5,5,,
98,1,14,11,5,5,,
98,1,4,12,5,5,,
98,1,17,13,5,5,,
98,4,60,14,5,5,,
98,4,52,15,5,5,,
98,4,62,16,5,5,,
98,4,6,17,5,5,,
98,4,3,18,5,5,,
98,4,19,19,5,5,,
98,4,2,20,5,5,,
98,4,1,21,5,5,,
98,4,11,22,5,5,,
98,4,5,23,5,5,,
98,4,14,24,5,5,,
98,4,4,25,5,5,,
98,4,17,26,5,5,,
98,3,2,27,5,5,,
98,3,6,28,5,5,,
98,9,3,29,5,5,,
98,11,17,30,5,5,,
98,5,1,31,5,5,,
90,3,1,1,5,5,,
90,4,1,2,5,5,,
79,3,41,1,5,5,,
79,9,31,2,5,5,,
79,1,28,3,5,5,,
79,1,32,4,5,5,,
79,4,43,5,5,5,,
79,4,38,6,5,5,,
79,10,31,7,5,5,,
79,11,25,8,5,5,,
79,5,42,9,5,5,,
76,3,11,1,5,5,,
76,6,13,2,5,5,,
76,4,6,3,5,5,,
76,3,19,4,5,5,,
76,1,8,5,5,5,,
76,1,2,6,5,5,,
76,4,3,7,5,5,,
76,1,9,8,5,5,,
76,4,5,9,5,5,,
76,9,12,10,5,5,,
76,10,12,11,5,5,,
76,11,16,12,5,5,,
76,5,18,13,5,5,,
76,4,22,14,5,5,,
58,10,47,1,5,5,,
58,9,47,2,5,5,,
58,9,47,3,5,5,,
58,9,47,4,5,5,,
58,11,47,5,5,5,,
58,9,47,6,5,5,,
58,6,47,7,5,5,,
57,5,42,1,5,5,,
54,11,42,1,5,5,,
49,6,47,1,5,5,,
49,10,50,2,5,5,,
49,4,50,3,5,5,,
49,9,50,4,5,5,,
49,4,50,5,5,5,,
49,9,50,6,5,5,,
49,4,50,7,5,5,,
49,9,50,8,5,5,,
49,5,50,9,5,5,,
49,11,50,10,5,5,,
49,9,50,11,5,5,,
49,5,50,12,5,5,,
49,3,50,13,5,5,,
49,6,50,14,5,5,,
49,6,50,15,5,5,,
49,3,50,16,5,5,,
49,4,50,17,5,5,,
49,3,50,18,5,5,,
49,5,50,19,5,5,,
42,4,34,1,5,5,,
42,4,34,2,5,5,,
42,4,34,3,5,5,,
42,4,34,4,5,5,,
39,1,34,1,5,5,,
30,4,4,1,5,5,,
30,4,14,2,5,5,,
30,11,9,3,5,5,,
30,3,5,4,5,5,,
30,3,6,5,5,5,,
131,13,71,1,0,0,,Call to order
131,12,2,2,1,2,,President's welcome
131,2,4,3,6,8,,"Theme of the Day, Agenda Changes, Guests, Contests, General Business"
131,9,19,4,1,1,,Word of the Day
131,3,71,5,2,2,,Introduce the speaker and Speech Evaluators
131,1,1,6,5,7,,<<Title of Speech>>
131,1,58,7,5,7,,<<Title of Speech>>
131,1,7,8,5,7,,<<Title of Speech>>
131,4,2,9,2,3,,Evaluation of Speaker 1
131,4,53,10,2,3,,Evaluation of Speaker 2
131,4,14,11,2,3,,Evaluation of Speaker 3
131,8,5,13,2,3,,Evaluation of Table Topics Speakers (odds)
131,8,90,14,2,3,,Evaluation of Table Topics Speakers (evens)
131,9,19,15,1,1,,Grammarian report
131,10,19,16,1,1,,Um report
131,11,5,17,1,1,,Timer report
131,5,17,18,4,6,,General Evaluator report
131,2,4,19,1,2,,"Closing comments, Table Topics Award"
131,12,2,20,1,2,,Meeting close
131,12,2,21,1,2,,Meeting close
125,2,67,21,1,2,,"Closing comments, Table Topics Award, Meeting close"
127,12,40,2,1,1,,President's welcome
127,21,72,13,0,0,,
127,6,76,14,5,7,,Run the Table Topics section
127,1,27,9,5,7,,<<Title of speech>>
127,8,80,16,2,3,,Evaluation of Table Topics Speakers (evens)
127,21,72,17,0,0,,
127,4,86,11,2,3,,Evaluation of Speaker 2
127,4,84,12,2,3,,Evaluation of Speaker 3
127,4,87,10,2,3,,Evaluation of Speaker 1
127,3,42,6,1,1,,Introduce the Speakers and Speech Evaluators
127,1,88,7,5,7,,<<Title of speech>>
127,2,75,22,1,2,,"Closing comments, Table Topics Award"
127,13,40,1,0,0,,Call to order
127,8,66,15,2,3,,Evaluation of Table Topics Speakers (odds)
127,21,72,5,0,0,,
127,2,75,3,3,4,,"Theme of the Day, Agenda Changes, Guests, Contests, General Business"
4,1,37,9,5,5,,
110,3,6,4,5,5,,
110,6,2,10,5,5,,
105,1,12,2,5,5,,
105,4,17,8,5,5,,
105,9,5,13,5,5,,
99,1,31,4,5,5,,
99,3,47,10,5,5,,
99,10,54,16,5,5,,
80,4,25,1,5,5,,
80,10,32,6,5,5,,
80,1,42,12,5,5,,
77,1,25,4,5,5,,
77,4,47,10,5,5,,
74,1,34,3,5,5,,
70,1,42,6,5,5,,
63,4,40,2,5,5,,
51,1,40,1,5,5,,
87,3,47,4,5,5,,
87,4,39,9,5,5,,
83,3,38,4,5,5,,
83,4,51,10,5,5,,
73,1,31,1,5,5,,
73,1,31,7,5,5,,
73,9,31,13,5,5,,
73,5,31,18,5,5,,
93,10,5,14,5,5,,
88,4,14,5,5,5,,
88,1,58,10,5,5,,
88,11,14,16,5,5,,
85,4,40,6,5,5,,
85,5,23,11,5,5,,
75,1,38,4,5,5,,
75,4,41,10,5,5,,
75,1,47,16,5,5,,
127,9,57,18,1,1,,Grammarian report
127,5,70,21,2,3,,General Evaluator report
127,11,39,20,1,1,,Timer report
127,12,40,23,1,1,,Meeting close
127,9,57,4,1,1,,Word of the Day
127,1,54,8,5,7,,<<Title of speech>>
127,10,69,19,1,1,,Ah report
130,3,84,6,1,1,,Introduce the Speakers and Speech Evaluators
130,2,69,3,3,4,,"Theme of the Day, Agenda Changes, Guests, Contests, General Business"
130,10,67,19,1,1,,Ah report
130,13,40,1,0,0,,Call to order
130,1,39,8,5,7,,<<Title of speech>>
130,21,72,17,0,0,,
130,21,72,5,0,0,,
130,1,78,7,5,7,,<<Title of speech>>
130,11,83,20,1,1,,Timer report
130,12,40,23,1,1,,Meeting close
112,13,53,1,0,0,,Call to order
112,12,6,2,1,2,,President's welcome
112,2,3,3,6,8,,"Theme of the Day, Agenda Changes, Guests, Contests, General Business"
112,9,6,4,1,1,,Word of the Day
112,21,72,5,0,0,,
112,3,22,6,2,2,,Introduce the speaker and Speech Evaluators
112,1,60,7,5,7,,<<Title of Speech>>
112,1,52,8,5,7,,<<Title of Speech>>
112,1,14,9,5,7,,<<Title of Speech>>
112,4,11,10,2,3,,Evaluation of Speaker 1
112,4,1,11,2,3,,Evaluation of Speaker 2
112,21,72,13,0,0,,
112,26,#N/A,14,5,5,,Refreshment Break
112,21,72,15,0,0,,
